student_id,term,subject,score
S2172,Term2,Economics,62.9
S2172,Term2,Biology,78.4
S2172,Term3,Math,70.8
S2172,Term3,English,82.2
S2172,Term3,Science,84.6
S2172,Term3,History,68.0
S2172,Term3,Computer Science,67.1
S2172,Term3,Economics,78.8
S2172,Term3,Biology,85.9
S2173,Term1,Math,60.9
S2173,Term1,English,74.4
S2173,Term1,Science,59.7
S2173,Term1,History,58.3
S2173,Term1,Computer Science,75.4
S2173,Term1,Economics,57.7
S2173,Term1,Biology,51.5
S2173,Term2,Math,47.6
S2173,Term2,English,56.1
S2173,Term2,Science,57.9
S2173,Term2,History,76.7
S2173,Term2,Computer Science,53.6
S2173,Term2,Economics,57.2
S2173,Term2,Biology,56.0
S2173,Term3,Math,57.0
S2173,Term3,English,66.6
S2173,Term3,Science,75.7
S2173,Term3,History,66.8
S2173,Term3,Computer Science,79.7
S2173,Term3,Economics,64.5
S2173,Term3,Biology,58.1
S2174,Term1,Math,71.2
S2174,Term1,English,63.7
S2174,Term1,Science,65.4
S2174,Term1,History,60.5
S2174,Term1,Computer Science,61.1
S2174,Term1,Economics,66.5
S2174,Term1,Biology,74.2
S2174,Term2,Math,76.6
S2174,Term2,English,74.4
S2174,Term2,Science,85.2
S2174,Term2,History,85.4
S2174,Term2,Computer Science,68.8
S2174,Term2,Economics,67.7
S2174,Term2,Biology,72.6
S2174,Term3,Math,74.8
S2174,Term3,English,79.3
S2174,Term3,Science,88.4
S2174,Term3,History,79.5
S2174,Term3,Computer Science,100.0
S2174,Term3,Economics,100.0
S2174,Term3,Biology,100.0
S2175,Term1,Math,61.7
S2175,Term1,English,62.3
S2175,Term1,Science,54.3
S2175,Term1,History,66.1
S2175,Term1,Computer Science,65.8
S2175,Term1,Economics,52.9
S2175,Term1,Biology,61.7
S2175,Term2,Math,61.4
S2175,Term2,English,47.1
S2175,Term2,Science,75.1
S2175,Term2,History,55.5
S2175,Term2,Computer Science,52.8
S2175,Term2,Economics,65.3
S2175,Term2,Biology,70.9
S2175,Term3,Math,62.4
S2175,Term3,English,73.6
S2175,Term3,Science,70.1
S2175,Term3,History,67.8
S2175,Term3,Computer Science,63.0
S2175,Term3,Economics,59.5
S2175,Term3,Biology,65.3
S2176,Term1,Math,72.7
S2176,Term1,English,80.7
S2176,Term1,Science,73.3
S2176,Term1,History,81.2
S2176,Term1,Computer Science,77.0
S2176,Term1,Economics,82.1
S2176,Term1,Biology,82.0
S2176,Term2,Math,84.0
S2176,Term2,English,77.2
S2176,Term2,Science,67.9
S2176,Term2,History,71.3
S2176,Term2,Computer Science,67.6
S2176,Term2,Economics,84.4
S2176,Term2,Biology,77.5
S2176,Term3,Math,52.6
S2176,Term3,English,56.1
S2176,Term3,Science,58.9
S2176,Term3,History,60.2
S2176,Term3,Computer Science,44.3
S2176,Term3,Economics,51.2
S2176,Term3,Biology,49.3
S2177,Term1,Math,61.5
S2177,Term1,English,67.8
S2177,Term1,Science,71.9
S2177,Term1,History,53.7
S2177,Term1,Computer Science,63.3
S2177,Term1,Economics,62.2
S2177,Term1,Biology,47.0
S2177,Term2,Math,53.1
S2177,Term2,English,65.2
S2177,Term2,Science,54.1
S2177,Term2,History,56.9
S2177,Term2,Computer Science,67.7
S2177,Term2,Economics,68.7
S2177,Term2,Biology,53.7
S2177,Term3,Math,81.7
S2177,Term3,English,100.0
S2177,Term3,Science,82.9
S2177,Term3,History,92.1
S2177,Term3,Computer Science,96.8
S2177,Term3,Economics,99.5
S2177,Term3,Biology,94.1
S2178,Term1,Math,62.9
S2178,Term1,English,58.9
S2178,Term1,Science,61.6
S2178,Term1,History,76.1
S2178,Term1,Computer Science,46.9
S2178,Term1,Economics,45.4
S2178,Term1,Biology,33.2
S2178,Term2,Math,59.5
S2178,Term2,English,57.8
S2178,Term2,Science,74.0
S2178,Term2,History,75.6
S2178,Term2,Computer Science,78.2
S2178,Term2,Economics,46.2
S2178,Term2,Biology,81.3
S2178,Term3,Math,50.7
S2178,Term3,English,74.4
S2178,Term3,Science,61.1
S2178,Term3,History,49.8
S2178,Term3,Computer Science,54.7
S2178,Term3,Economics,54.9
S2178,Term3,Biology,56.7
S2179,Term1,Math,67.7
S2179,Term1,English,62.5
S2179,Term1,Science,71.3
S2179,Term1,History,71.6
S2179,Term1,Computer Science,66.9
S2179,Term1,Economics,81.7
S2179,Term1,Biology,66.9
S2179,Term2,Math,72.2
S2179,Term2,English,54.7
S2179,Term2,Science,74.4
S2179,Term2,History,81.9
S2179,Term2,Computer Science,74.2
S2179,Term2,Economics,74.8
S2179,Term2,Biology,65.9
S2179,Term3,Math,57.3
S2179,Term3,English,64.9
S2179,Term3,Science,69.9
S2179,Term3,History,63.0
S2179,Term3,Computer Science,88.6
S2179,Term3,Economics,81.3
S2179,Term3,Biology,70.4
S2180,Term1,Math,34.5
S2180,Term1,English,24.3
S2180,Term1,Science,32.8
S2180,Term1,History,53.2
S2180,Term1,Computer Science,35.0
S2180,Term1,Economics,19.3
S2180,Term1,Biology,28.9
S2180,Term2,Math,62.1
S2180,Term2,English,62.6
S2180,Term2,Science,58.5
S2180,Term2,History,65.0
S2180,Term2,Computer Science,69.2
S2180,Term2,Economics,59.3
S2180,Term2,Biology,64.9
S2180,Term3,Math,66.9
S2180,Term3,English,57.4
S2180,Term3,Science,54.5
S2180,Term3,History,51.7
S2180,Term3,Computer Science,58.6
S2180,Term3,Economics,47.8
S2180,Term3,Biology,69.1
S2181,Term1,Math,80.6
S2181,Term1,English,61.3
S2181,Term1,Science,62.3
S2181,Term1,History,50.6
S2181,Term1,Computer Science,65.4
S2181,Term1,Economics,57.2
S2181,Term1,Biology,60.4
S2181,Term2,Math,73.4
S2181,Term2,English,49.3
S2181,Term2,Science,89.5
S2181,Term2,History,60.4
S2181,Term2,Computer Science,58.8
S2181,Term2,Economics,70.7
S2181,Term2,Biology,56.7
S2181,Term3,Math,94.8
S2181,Term3,English,77.2
S2181,Term3,Science,65.6
S2181,Term3,History,77.3
S2181,Term3,Computer Science,65.8
S2181,Term3,Economics,83.5
S2181,Term3,Biology,86.5
S2182,Term1,Math,68.8
S2182,Term1,English,72.3
S2182,Term1,Science,80.2
S2182,Term1,History,97.0
S2182,Term1,Computer Science,40.7
S2182,Term1,Economics,71.7
S2182,Term1,Biology,64.6
S2182,Term2,Math,50.5
S2182,Term2,English,59.0
S2182,Term2,Science,68.2
S2182,Term2,History,49.6
S2182,Term2,Computer Science,60.4
S2182,Term2,Economics,50.1
S2182,Term2,Biology,49.0
S2182,Term3,Math,56.7
S2182,Term3,English,57.6
S2182,Term3,Science,43.1
S2182,Term3,History,55.2
S2182,Term3,Computer Science,51.5
S2182,Term3,Economics,24.7
S2182,Term3,Biology,54.6
S2183,Term1,Math,68.6
S2183,Term1,English,71.6
S2183,Term1,Science,73.7
S2183,Term1,History,82.9
S2183,Term1,Computer Science,59.3
S2183,Term1,Economics,69.8
S2183,Term1,Biology,91.8
S2183,Term2,Math,41.6
S2183,Term2,English,57.7
S2183,Term2,Science,75.6
S2183,Term2,History,59.2
S2183,Term2,Computer Science,57.8
S2183,Term2,Economics,66.3
S2183,Term2,Biology,42.8
S2183,Term3,Math,57.8
S2183,Term3,English,66.4
S2183,Term3,Science,65.6
S2183,Term3,History,57.8
S2183,Term3,Computer Science,61.6
S2183,Term3,Economics,79.1
S2183,Term3,Biology,68.7
S2184,Term1,Math,73.8
S2184,Term1,English,42.0
S2184,Term1,Science,66.8
S2184,Term1,History,52.7
S2184,Term1,Computer Science,53.5
S2184,Term1,Economics,77.1
S2184,Term1,Biology,77.7
S2184,Term2,Math,86.2
S2184,Term2,English,82.8
S2184,Term2,Science,77.3
S2184,Term2,History,73.5
S2184,Term2,Computer Science,85.0
S2184,Term2,Economics,84.9
S2184,Term2,Biology,70.6
S2184,Term3,Math,68.7
S2184,Term3,English,59.5
S2184,Term3,Science,57.5
S2184,Term3,History,52.7
S2184,Term3,Computer Science,37.9
S2184,Term3,Economics,65.1
S2184,Term3,Biology,63.1
S2185,Term1,Math,79.0
S2185,Term1,English,80.9
S2185,Term1,Science,89.9
S2185,Term1,History,87.9
S2185,Term1,Computer Science,88.9
S2185,Term1,Economics,66.9
S2185,Term1,Biology,80.9
S2185,Term2,Math,86.5
S2185,Term2,English,44.6
S2185,Term2,Science,64.2
S2185,Term2,History,71.8
S2185,Term2,Computer Science,59.0
S2185,Term2,Economics,67.1
S2185,Term2,Biology,86.5
S2185,Term3,Math,67.2
S2185,Term3,English,67.6
S2185,Term3,Science,79.2
S2185,Term3,History,65.8
S2185,Term3,Computer Science,80.9
S2185,Term3,Economics,79.9
S2185,Term3,Biology,83.0
S2186,Term1,Math,59.5
S2186,Term1,English,49.9
S2186,Term1,Science,49.4
S2186,Term1,History,63.9
S2186,Term1,Computer Science,62.9
S2186,Term1,Economics,63.1
S2186,Term1,Biology,67.1
S2186,Term2,Math,59.9
S2186,Term2,English,38.0
S2186,Term2,Science,51.1
S2186,Term2,History,53.9
S2186,Term2,Computer Science,54.2
S2186,Term2,Economics,55.5
S2186,Term2,Biology,52.8
S2186,Term3,Math,77.0
S2186,Term3,English,77.5
S2186,Term3,Science,74.3
S2186,Term3,History,55.5
S2186,Term3,Computer Science,66.0
S2186,Term3,Economics,62.9
S2186,Term3,Biology,63.8
S2187,Term1,Math,68.4
S2187,Term1,English,61.7
S2187,Term1,Science,76.7
S2187,Term1,History,58.6
S2187,Term1,Computer Science,70.1
S2187,Term1,Economics,64.0
S2187,Term1,Biology,56.6
S2187,Term2,Math,51.9
S2187,Term2,English,58.0
S2187,Term2,Science,59.2
S2187,Term2,History,57.9
S2187,Term2,Computer Science,53.0
S2187,Term2,Economics,61.0
S2187,Term2,Biology,53.6
S2187,Term3,Math,76.8
S2187,Term3,English,56.0
S2187,Term3,Science,53.1
S2187,Term3,History,47.9
S2187,Term3,Computer Science,57.9
S2187,Term3,Economics,60.7
S2187,Term3,Biology,65.7
S2188,Term1,Math,52.5
S2188,Term1,English,61.0
S2188,Term1,Science,60.8
S2188,Term1,History,53.4
S2188,Term1,Computer Science,54.6
S2188,Term1,Economics,58.4
S2188,Term1,Biology,58.9
S2188,Term2,Math,47.4
S2188,Term2,English,57.3
S2188,Term2,Science,57.7
S2188,Term2,History,56.3
S2188,Term2,Computer Science,73.2
S2188,Term2,Economics,53.0
S2188,Term2,Biology,55.7
S2188,Term3,Math,72.9
S2188,Term3,English,67.5
S2188,Term3,Science,84.9
S2188,Term3,History,68.3
S2188,Term3,Computer Science,100.0
S2188,Term3,Economics,91.0
S2188,Term3,Biology,65.6
S2189,Term1,Math,59.4
S2189,Term1,English,64.3
S2189,Term1,Science,66.6
S2189,Term1,History,66.7
S2189,Term1,Computer Science,62.1
S2189,Term1,Economics,68.5
S2189,Term1,Biology,68.4
S2189,Term2,Math,59.5
S2189,Term2,English,44.6
S2189,Term2,Science,55.9
S2189,Term2,History,71.6
S2189,Term2,Computer Science,53.8
S2189,Term2,Economics,60.7
S2189,Term2,Biology,78.3
S2189,Term3,Math,88.2
S2189,Term3,English,78.6
S2189,Term3,Science,59.9
S2189,Term3,History,69.3
S2189,Term3,Computer Science,87.8
S2189,Term3,Economics,81.9
S2189,Term3,Biology,67.9
S2190,Term1,Math,53.0
S2190,Term1,English,59.3
S2190,Term1,Science,49.6
S2190,Term1,History,59.6
S2190,Term1,Computer Science,53.2
S2190,Term1,Economics,62.0
S2190,Term1,Biology,33.7
S2190,Term2,Math,74.3
S2190,Term2,English,53.2
S2190,Term2,Science,65.6
S2190,Term2,History,76.5
S2190,Term2,Computer Science,67.8
S2190,Term2,Economics,57.4
S2190,Term2,Biology,59.6
S2190,Term3,Math,51.3
S2190,Term3,English,67.1
S2190,Term3,Science,83.9
S2190,Term3,History,52.6
S2190,Term3,Computer Science,77.5
S2190,Term3,Economics,75.7
S2190,Term3,Biology,66.5
S2191,Term1,Math,69.7
S2191,Term1,English,61.5
S2191,Term1,Science,55.4
S2191,Term1,History,76.7
S2191,Term1,Computer Science,74.6
S2191,Term1,Economics,71.4
S2191,Term1,Biology,46.8
S2191,Term2,Math,64.5
S2191,Term2,English,59.6
S2191,Term2,Science,44.5
S2191,Term2,History,68.9
S2191,Term2,Computer Science,60.4
S2191,Term2,Economics,60.9
S2191,Term2,Biology,73.3
S2191,Term3,Math,73.4
S2191,Term3,English,64.2
S2191,Term3,Science,59.5
S2191,Term3,History,82.3
S2191,Term3,Computer Science,53.3
S2191,Term3,Economics,63.1
S2191,Term3,Biology,64.2
S2192,Term1,Math,87.2
S2192,Term1,English,83.9
S2192,Term1,Science,55.7
S2192,Term1,History,82.3
S2192,Term1,Computer Science,68.0
S2192,Term1,Economics,87.9
S2192,Term1,Biology,86.9
S2192,Term2,Math,65.0
S2192,Term2,English,54.5
S2192,Term2,Science,51.3
S2192,Term2,History,69.8
S2192,Term2,Computer Science,58.8
S2192,Term2,Economics,43.8
S2192,Term2,Biology,61.2
S2192,Term3,Math,81.9
S2192,Term3,English,78.2
S2192,Term3,Science,81.5
S2192,Term3,History,81.4
S2192,Term3,Computer Science,60.8
S2192,Term3,Economics,63.1
S2192,Term3,Biology,86.5
S2193,Term1,Math,74.8
S2193,Term1,English,77.6
S2193,Term1,Science,71.9
S2193,Term1,History,69.4
S2193,Term1,Computer Science,75.4
S2193,Term1,Economics,66.5
S2193,Term1,Biology,58.4
S2193,Term2,Math,67.0
S2193,Term2,English,97.4
S2193,Term2,Science,85.2
S2193,Term2,History,93.9
S2193,Term2,Computer Science,76.5
S2193,Term2,Economics,69.8
S2193,Term2,Biology,88.5
S2193,Term3,Math,74.4
S2193,Term3,English,66.4
S2193,Term3,Science,71.0
S2193,Term3,History,74.3
S2193,Term3,Computer Science,67.1
S2193,Term3,Economics,90.6
S2193,Term3,Biology,70.5
S2194,Term1,Math,62.3
S2194,Term1,English,40.4
S2194,Term1,Science,59.6
S2194,Term1,History,71.4
S2194,Term1,Computer Science,48.5
S2194,Term1,Economics,67.6
S2194,Term1,Biology,80.4
S2194,Term2,Math,55.5
S2194,Term2,English,47.8
S2194,Term2,Science,65.9
S2194,Term2,History,57.5
S2194,Term2,Computer Science,65.6
S2194,Term2,Economics,58.4
S2194,Term2,Biology,70.4
S2194,Term3,Math,60.0
S2194,Term3,English,76.5
S2194,Term3,Science,81.0
S2194,Term3,History,75.9
S2194,Term3,Computer Science,74.8
S2194,Term3,Economics,74.7
S2194,Term3,Biology,88.8
S2195,Term1,Math,59.0
S2195,Term1,English,54.5
S2195,Term1,Science,55.9
S2195,Term1,History,46.6
S2195,Term1,Computer Science,48.2
S2195,Term1,Economics,51.4
S2195,Term1,Biology,48.3
S2195,Term2,Math,42.7
S2195,Term2,English,33.5
S2195,Term2,Science,32.5
S2195,Term2,History,57.5
S2195,Term2,Computer Science,42.1
S2195,Term2,Economics,43.2
S2195,Term2,Biology,49.6
S2195,Term3,Math,41.2
S2195,Term3,English,52.9
S2195,Term3,Science,48.1
S2195,Term3,History,50.7
S2195,Term3,Computer Science,46.6
S2195,Term3,Economics,44.4
S2195,Term3,Biology,48.9
S2196,Term1,Math,76.3
S2196,Term1,English,73.3
S2196,Term1,Science,54.7
S2196,Term1,History,74.3
S2196,Term1,Computer Science,60.8
S2196,Term1,Economics,62.5
S2196,Term1,Biology,78.2
S2196,Term2,Math,51.8
S2196,Term2,English,75.2
S2196,Term2,Science,67.7
S2196,Term2,History,62.2
S2196,Term2,Computer Science,60.6
S2196,Term2,Economics,64.4
S2196,Term2,Biology,68.2
S2196,Term3,Math,67.4
S2196,Term3,English,74.5
S2196,Term3,Science,82.7
S2196,Term3,History,71.4
S2196,Term3,Computer Science,78.8
S2196,Term3,Economics,80.8
S2196,Term3,Biology,80.8
S2197,Term1,Math,72.1
S2197,Term1,English,67.0
S2197,Term1,Science,82.6
S2197,Term1,History,68.2
S2197,Term1,Computer Science,76.9
S2197,Term1,Economics,66.8
S2197,Term1,Biology,74.8
S2197,Term2,Math,49.8
S2197,Term2,English,55.8
S2197,Term2,Science,47.9
S2197,Term2,History,42.4
S2197,Term2,Computer Science,40.0
S2197,Term2,Economics,38.1
S2197,Term2,Biology,30.1
S2197,Term3,Math,90.0
S2197,Term3,English,86.2
S2197,Term3,Science,86.7
S2197,Term3,History,82.8
S2197,Term3,Computer Science,77.6
S2197,Term3,Economics,76.1
S2197,Term3,Biology,93.2
S2198,Term1,Math,51.1
S2198,Term1,English,56.1
S2198,Term1,Science,72.0
S2198,Term1,History,40.5
S2198,Term1,Computer Science,73.0
S2198,Term1,Economics,49.1
S2198,Term1,Biology,46.8
S2198,Term2,Math,63.6
S2198,Term2,English,68.4
S2198,Term2,Science,71.4
S2198,Term2,History,63.6
S2198,Term2,Computer Science,73.5
S2198,Term2,Economics,85.4
S2198,Term2,Biology,72.1
S2198,Term3,Math,85.4
S2198,Term3,English,72.6
S2198,Term3,Science,77.0
S2198,Term3,History,82.6
S2198,Term3,Computer Science,83.3
S2198,Term3,Economics,66.8
S2198,Term3,Biology,74.7
S2199,Term1,Math,68.0
S2199,Term1,English,76.9
S2199,Term1,Science,76.2
S2199,Term1,History,74.7
S2199,Term1,Computer Science,65.8
S2199,Term1,Economics,76.4
S2199,Term1,Biology,89.6
S2199,Term2,Math,61.7
S2199,Term2,English,72.9
S2199,Term2,Science,59.9
S2199,Term2,History,65.9
S2199,Term2,Computer Science,57.7
S2199,Term2,Economics,65.8
S2199,Term2,Biology,62.6
S2199,Term3,Math,74.0
S2199,Term3,English,84.2
S2199,Term3,Science,95.2
S2199,Term3,History,66.5
S2199,Term3,Computer Science,82.4
S2199,Term3,Economics,99.0
S2199,Term3,Biology,85.3
S2200,Term1,Math,80.9
S2200,Term1,English,63.6
S2200,Term1,Science,66.4
S2200,Term1,History,79.0
S2200,Term1,Computer Science,80.0
S2200,Term1,Economics,47.3
S2200,Term1,Biology,71.5
S2200,Term2,Math,42.6
S2200,Term2,English,59.8
S2200,Term2,Science,68.8
S2200,Term2,History,58.1
S2200,Term2,Computer Science,61.0
S2200,Term2,Economics,62.1
S2200,Term2,Biology,51.0
S2200,Term3,Math,67.8
S2200,Term3,English,59.9
S2200,Term3,Science,66.7
S2200,Term3,History,76.5
S2200,Term3,Computer Science,66.6
S2200,Term3,Economics,69.3
S2200,Term3,Biology,55.2
S2201,Term1,Math,54.8
S2201,Term1,English,56.6
S2201,Term1,Science,42.8
S2201,Term1,History,47.2
S2201,Term1,Computer Science,37.7
S2201,Term1,Economics,48.5
S2201,Term1,Biology,53.4
S2201,Term2,Math,67.3
S2201,Term2,English,64.5
S2201,Term2,Science,55.3
S2201,Term2,History,78.2
S2201,Term2,Computer Science,74.3
S2201,Term2,Economics,49.1
S2201,Term2,Biology,86.4
S2201,Term3,Math,69.8
S2201,Term3,English,62.7
S2201,Term3,Science,92.8
S2201,Term3,History,82.3
S2201,Term3,Computer Science,82.7
S2201,Term3,Economics,100.0
S2201,Term3,Biology,75.3
S2202,Term1,Math,61.3
S2202,Term1,English,86.8
S2202,Term1,Science,62.5
S2202,Term1,History,67.9
S2202,Term1,Computer Science,67.2
S2202,Term1,Economics,81.9
S2202,Term1,Biology,69.6
S2202,Term2,Math,68.2
S2202,Term2,English,71.1
S2202,Term2,Science,73.3
S2202,Term2,History,63.2
S2202,Term2,Computer Science,68.9
S2202,Term2,Economics,73.9
S2202,Term2,Biology,72.3
S2202,Term3,Math,42.8
S2202,Term3,English,48.0
S2202,Term3,Science,47.9
S2202,Term3,History,44.4
S2202,Term3,Computer Science,56.8
S2202,Term3,Economics,53.1
S2202,Term3,Biology,32.0
S2203,Term1,Math,67.3
S2203,Term1,English,63.6
S2203,Term1,Science,58.3
S2203,Term1,History,57.6
S2203,Term1,Computer Science,44.3
S2203,Term1,Economics,54.9
S2203,Term1,Biology,61.0
S2203,Term2,Math,80.5
S2203,Term2,English,71.5
S2203,Term2,Science,72.2
S2203,Term2,History,85.1
S2203,Term2,Computer Science,72.0
S2203,Term2,Economics,76.5
S2203,Term2,Biology,83.4
S2203,Term3,Math,51.4
S2203,Term3,English,68.2
S2203,Term3,Science,60.3
S2203,Term3,History,57.7
S2203,Term3,Computer Science,65.8
S2203,Term3,Economics,65.1
S2203,Term3,Biology,56.6
S2204,Term1,Math,60.8
S2204,Term1,English,64.0
S2204,Term1,Science,50.1
S2204,Term1,History,64.9
S2204,Term1,Computer Science,63.0
S2204,Term1,Economics,61.8
S2204,Term1,Biology,57.4
S2204,Term2,Math,67.2
S2204,Term2,English,36.1
S2204,Term2,Science,52.6
S2204,Term2,History,45.5
S2204,Term2,Computer Science,31.6
S2204,Term2,Economics,39.2
S2204,Term2,Biology,57.8
S2204,Term3,Math,56.5
S2204,Term3,English,47.7
S2204,Term3,Science,64.9
S2204,Term3,History,44.4
S2204,Term3,Computer Science,51.1
S2204,Term3,Economics,57.2
S2204,Term3,Biology,32.4
S2205,Term1,Math,59.8
S2205,Term1,English,59.9
S2205,Term1,Science,71.8
S2205,Term1,History,66.0
S2205,Term1,Computer Science,61.0
S2205,Term1,Economics,55.6
S2205,Term1,Biology,53.8
S2205,Term2,Math,72.4
S2205,Term2,English,66.0
S2205,Term2,Science,72.8
S2205,Term2,History,79.5
S2205,Term2,Computer Science,59.7
S2205,Term2,Economics,76.0
S2205,Term2,Biology,69.3
S2205,Term3,Math,48.1
S2205,Term3,English,69.3
S2205,Term3,Science,64.5
S2205,Term3,History,56.6
S2205,Term3,Computer Science,61.9
S2205,Term3,Economics,43.9
S2205,Term3,Biology,63.9
S2206,Term1,Math,77.1
S2206,Term1,English,78.9
S2206,Term1,Science,69.1
S2206,Term1,History,77.8
S2206,Term1,Computer Science,87.9
S2206,Term1,Economics,73.6
S2206,Term1,Biology,84.3
S2206,Term2,Math,44.6
S2206,Term2,English,47.0
S2206,Term2,Science,39.8
S2206,Term2,History,36.8
S2206,Term2,Computer Science,39.6
S2206,Term2,Economics,31.1
S2206,Term2,Biology,31.8
S2206,Term3,Math,76.9
S2206,Term3,English,70.1
S2206,Term3,Science,79.6
S2206,Term3,History,72.5
S2206,Term3,Computer Science,88.7
S2206,Term3,Economics,74.0
S2206,Term3,Biology,67.8
S2207,Term1,Math,40.5
S2207,Term1,English,39.0
S2207,Term1,Science,44.6
S2207,Term1,History,37.1
S2207,Term1,Computer Science,46.7
S2207,Term1,Economics,55.0
S2207,Term1,Biology,55.4
S2207,Term2,Math,73.3
S2207,Term2,English,86.7
S2207,Term2,Science,89.5
S2207,Term2,History,78.5
S2207,Term2,Computer Science,71.7
S2207,Term2,Economics,90.6
S2207,Term2,Biology,81.1
S2207,Term3,Math,70.7
S2207,Term3,English,63.2
S2207,Term3,Science,68.5
S2207,Term3,History,60.7
S2207,Term3,Computer Science,58.6
S2207,Term3,Economics,72.0
S2207,Term3,Biology,64.3
S2208,Term1,Math,84.7
S2208,Term1,English,88.7
S2208,Term1,Science,70.7
S2208,Term1,History,92.4
S2208,Term1,Computer Science,68.7
S2208,Term1,Economics,74.3
S2208,Term1,Biology,74.1
S2208,Term2,Math,56.3
S2208,Term2,English,54.4
S2208,Term2,Science,46.2
S2208,Term2,History,41.7
S2208,Term2,Computer Science,54.8
S2208,Term2,Economics,65.5
S2208,Term2,Biology,65.3
S2208,Term3,Math,68.1
S2208,Term3,English,65.0
S2208,Term3,Science,71.7
S2208,Term3,History,57.6
S2208,Term3,Computer Science,72.1
S2208,Term3,Economics,49.5
S2208,Term3,Biology,68.0
S2209,Term1,Math,74.8
S2209,Term1,English,92.3
S2209,Term1,Science,75.7
S2209,Term1,History,82.1
S2209,Term1,Computer Science,71.0
S2209,Term1,Economics,93.1
S2209,Term1,Biology,81.5
S2209,Term2,Math,71.4
S2209,Term2,English,75.3
S2209,Term2,Science,60.2
S2209,Term2,History,49.6
S2209,Term2,Computer Science,82.9
S2209,Term2,Economics,62.3
S2209,Term2,Biology,77.7
S2209,Term3,Math,50.4
S2209,Term3,English,53.3
S2209,Term3,Science,41.8
S2209,Term3,History,47.5
S2209,Term3,Computer Science,42.6
S2209,Term3,Economics,43.2
S2209,Term3,Biology,55.2
S2210,Term1,Math,59.9
S2210,Term1,English,70.4
S2210,Term1,Science,66.6
S2210,Term1,History,71.8
S2210,Term1,Computer Science,65.5
S2210,Term1,Economics,62.3
S2210,Term1,Biology,68.6
S2210,Term2,Math,43.4
S2210,Term2,English,49.0
S2210,Term2,Science,66.8
S2210,Term2,History,41.0
S2210,Term2,Computer Science,44.2
S2210,Term2,Economics,66.3
S2210,Term2,Biology,61.3
S2210,Term3,Math,57.8
S2210,Term3,English,60.0
S2210,Term3,Science,74.7
S2210,Term3,History,71.8
S2210,Term3,Computer Science,73.6
S2210,Term3,Economics,67.2
S2210,Term3,Biology,65.0
S2211,Term1,Math,63.7
S2211,Term1,English,66.5
S2211,Term1,Science,62.4
S2211,Term1,History,45.4
S2211,Term1,Computer Science,68.2
S2211,Term1,Economics,58.2
S2211,Term1,Biology,57.9
S2211,Term2,Math,44.8
S2211,Term2,English,41.8
S2211,Term2,Science,50.5
S2211,Term2,History,44.2
S2211,Term2,Computer Science,47.7
S2211,Term2,Economics,56.6
S2211,Term2,Biology,42.4
S2211,Term3,Math,55.6
S2211,Term3,English,56.3
S2211,Term3,Science,69.9
S2211,Term3,History,45.9
S2211,Term3,Computer Science,56.3
S2211,Term3,Economics,61.8
S2211,Term3,Biology,49.2
S2212,Term1,Math,72.3
S2212,Term1,English,77.3
S2212,Term1,Science,73.2
S2212,Term1,History,66.3
S2212,Term1,Computer Science,63.0
S2212,Term1,Economics,73.0
S2212,Term1,Biology,63.9
S2212,Term2,Math,85.1
S2212,Term2,English,80.1
S2212,Term2,Science,77.4
S2212,Term2,History,98.5
S2212,Term2,Computer Science,87.8
S2212,Term2,Economics,85.3
S2212,Term2,Biology,90.7
S2212,Term3,Math,55.1
S2212,Term3,English,53.5
S2212,Term3,Science,45.0
S2212,Term3,History,55.6
S2212,Term3,Computer Science,71.6
S2212,Term3,Economics,43.3
S2212,Term3,Biology,71.5
S2213,Term1,Math,55.5
S2213,Term1,English,47.4
S2213,Term1,Science,50.3
S2213,Term1,History,63.4
S2213,Term1,Computer Science,46.1
S2213,Term1,Economics,45.1
S2213,Term1,Biology,48.9
S2213,Term2,Math,49.6
S2213,Term2,English,48.4
S2213,Term2,Science,26.7
S2213,Term2,History,33.3
S2213,Term2,Computer Science,46.0
S2213,Term2,Economics,41.6
S2213,Term2,Biology,31.9
S2213,Term3,Math,63.8
S2213,Term3,English,68.0
S2213,Term3,Science,66.4
S2213,Term3,History,76.9
S2213,Term3,Computer Science,58.7
S2213,Term3,Economics,89.0
S2213,Term3,Biology,81.9
S2214,Term1,Math,82.3
S2214,Term1,English,81.7
S2214,Term1,Science,78.8
S2214,Term1,History,86.1
S2214,Term1,Computer Science,70.5
S2214,Term1,Economics,88.7
S2214,Term1,Biology,83.6
S2214,Term2,Math,63.8
S2214,Term2,English,65.1
S2214,Term2,Science,72.0
S2214,Term2,History,75.0
S2214,Term2,Computer Science,74.2
S2214,Term2,Economics,49.8
S2214,Term2,Biology,68.4
S2214,Term3,Math,62.8
S2214,Term3,English,60.7
S2214,Term3,Science,68.7
S2214,Term3,History,55.6
S2214,Term3,Computer Science,67.1
S2214,Term3,Economics,57.8
S2214,Term3,Biology,63.1
S2215,Term1,Math,88.5
S2215,Term1,English,80.9
S2215,Term1,Science,67.2
S2215,Term1,History,77.6
S2215,Term1,Computer Science,84.7
S2215,Term1,Economics,60.1
S2215,Term1,Biology,82.1
S2215,Term2,Math,88.9
S2215,Term2,English,67.1
S2215,Term2,Science,67.7
S2215,Term2,History,81.9
S2215,Term2,Computer Science,61.9
S2215,Term2,Economics,76.3
S2215,Term2,Biology,74.2
S2215,Term3,Math,71.1
